가격,거래 유형,건축물 용도,계약기간,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
16억,매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),25만원,정액관리비,-/-,지역난방/열병합,2455547093,-,3/1개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,2024년 11월 22일 협의가능,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,9/13층,복합식
17억,매매,공동주택,-,103.18㎡/84.96㎡(전용률82%),33만원,정액관리비,"5억8,000/-",지역난방/열병합,2455683011,-,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120124_78/land_system_1327415769909KnvQW_JPEG/116_485_2_105_GA1_1286433412981.jpg,즉시입주 협의가능,아남 2동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),89세대,3/13층,계단식
4억,전세,공동주택,-,92.08㎡/71.1㎡(전용률77%),25만원,-,-,지역난방/열병합,2456741808,재건축 진행중 저렴한 가격 집상태 좋음,3/1개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,2025년 02월 하순 협의가능,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,고/13층,복도식
17억,매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),33만원,-,-/-,지역난방/열병합,2456439756,입주가능한 재건축매물,3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,즉시입주,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,저/13층,복도식
17억,매매,공동주택,-,102.49㎡/84.38㎡(전용률82%),35만원,-,-/-,지역난방/열병합,2458282367,"31P, 조합원 승계,  주인거주, 아남 궁전 통합, 소규모 재건축",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220624_172/hscp_img_1656035435986PnSlR_JPEG/photoinfra_1656035435560.jpg,즉시입주 협의가능,아남 2동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),13세대,저/13층,계단식
17억,매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),30만원,-,-/-,지역난방/열병합,2454296870,"재건축 진행중,입주 가능, 잔금일 조정 가능",3/1개,동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,즉시입주 협의가능,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,3/13층,복도식
"16억 9,000",매매,공동주택,-,103.18㎡/84.96㎡(전용률82%),30만원,정액관리비,-/-,지역난방/열병합,2457543832,서초동 재건축 매물,3/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_78/land_system_1327415769909KnvQW_JPEG/116_485_2_105_GA1_1286433412981.jpg,즉시입주,아남 2동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),89세대,저/13층,계단식
"17억 5,000",매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),25만원,-,-/-,지역난방/열병합,2455374173,27 조합지위승계 신통재건축속도빠름  샷시수리된집 내부수리완료,3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,즉시입주,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,저/13층,-
19억,매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),20만원,-,-/-,지역난방/열병합,2454386648,주인직접 27 재건축진행매물 교대역역세권,3/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,즉시입주 협의가능,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,저/13층,복도식
17억,매매,공동주택,-,92.08㎡/71.1㎡(전용률77%),25만원,-,-/-,지역난방/열병합,2453090531,"주인직접,수리된집, 협의입주가능, 교대역세권 재건축진행중,건축심의통과",3/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120625_39/hscp_img_1340609552269pkQoR_JPEG/photoinfra_1340609551632.jpg,즉시입주 협의가능,아남 1동,서울시 서초구 서초동 1641-13번지,153대(세대당 0.92대),64세대,저/13층,복도식
46억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2458510417,-,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,6/11층,-
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2456776577,o주인직접o nice 전용73. 빠른 입주. 전망 좋은 집,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2456791383,"로얄층 전망, 채광 최고 고급빌라 매매",5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2456519585,서래마을 신동광단지 노블하임 방5 욕실3 귀한매매,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2456195420,소유주직접 거실뷰 확트인 로얄층 즉시입주 가능 매매입니다.,5/3개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2458122604,서래마을 동광로 노블하임 전망좋은 고층세대 매매,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3대),17세대,8/11층,-
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2455562434,대형급 빌라 영상보유 사진20장,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,-
46억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2456939131,"올수리 내부 이쁜집, 대형평수 매매",5/3개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,2026년 04월 중순 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,중/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2457217281,서래LEADERS. 노블하임 매매. 전용73.,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,-
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),50만원,정액관리비,-/-,개별난방/도시가스,2456492915,"쥬인직접 뻥둟린 최고의 전망, 빠른입주,대형평수의 고급아파트.",5/3개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,고/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,정액관리비,-/-,개별난방/도시가스,2456617610,최고급빌라 파노라마조망 밝은집 2세대거주하기 좋은집 입니다.,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,고/11층,-
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2454862648,킹스 즉시입주 대형평수 탁트인뷰와 채광세대,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,-
46억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),50만원,-,-/-,개별난방/도시가스,2454992484,실 세대 사진. 올 리모델링. 주인 직접 의뢰. 공동 가능.,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,6/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),50만원,정액관리비,-/-,개별난방/도시가스,2454133016,말이 필요없는 대형아파트 2가구도 지내기 좋은집 상속분이라저렴 찬스구매,5/3개,남향(안방 기준),없음,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),50만원,-,-/-,개별난방/도시가스,2454061794,남향 로얄층 확트인뷰 대형평형 2세대거주 가능 바로 볼수있음 로얄단지,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2456899719,"Only miEL 고층 전망 좋은 방5화3, 공실 빠른입주",5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,고/11층,계단식
40억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2455294955,-,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,8/11층,계단식
46억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),70만원,정액관리비,-/-,개별난방/도시가스,2454298964,동광로 올 리모델링 고급빌라 최상의 컨디션,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,중/11층,-
46억,매매,공동주택,-,379.39㎡/242.77㎡(전용률64%),60만원,-,-/-,개별난방/도시가스,2454117520,o주인직접o nice 고급스런 인테리어 전망까지 좋은 집,5/3개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20171016_178/hscp_img_1508142924273qKVpI_JPEG/photoinfra_1508142923846.jpg,즉시입주 협의가능,노블하임 1동,서울시 서초구 방배동 807-5,63대(세대당 3.31대),17세대,중/11층,계단식
20억,매매,공동주택,-,145.26㎡/134.4㎡(전용률93%),30만원,정액관리비,"7억8,000/-",개별난방/도시가스,2453846614,1층 정원있는 정남향 아파트. 입주가능.,4/2개,남향(거실 기준),-,,2024년 12월 31일 협의가능,서초캐슬 1동,서울시 서초구 서초동 1568-3,35대(세대당 1.84대),7세대,저/7층,계단식
22억,매매,공동주택,-,201.91㎡/188.72㎡(전용률93%),35만원,정액관리비,"10억5,000/-",개별난방/도시가스,2457789052,소유주직접 입주가능 협의가능 매도가 좋은 매매입니다,4/2개,남향(거실 기준),없음,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),5세대,고/7층,계단식
22억,매매,공동주택,-,201.91㎡/188.72㎡(전용률93%),35만원,-,-/-,개별난방/도시가스,2458465875,좋은 가격.남향.조용한 고급빌라.,4/2개,남향(거실 기준),-,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),5세대,고/7층,계단식
27억,매매,공동주택,-,198.06㎡/185.12㎡(전용률93%),30만원,-,-/-,개별난방/도시가스,2457661900,감각적인 인테리어로 리모델링된 고급빌라 잡지에도 나온그집,5/3개,남향(거실 기준),-,,즉시입주,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
22억,매매,공동주택,-,201.91㎡/188.72㎡(전용률93%),35만원,-,-/-,개별난방/도시가스,2457661777,신동광단지 고급주거 지역 대형평수 빌라 내방역 도보3분거리,5/3개,남향(거실 기준),없음,,즉시입주,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),5세대,고/7층,계단식
13억,전세,공동주택,-,196.69㎡/183.84㎡(전용률93%),30만원,-,-,개별난방/도시가스,2457432417,"o주인직접o nice 서리풀공원, 내방역 도보5분 살기 좋아요",4/2개,남향(거실 기준),-,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
22억,매매,공동주택,-,201.91㎡/188.72㎡(전용률93%),30만원,-,-/-,개별난방/도시가스,2456902047,"Only miEL 내방역 교통 편리, 방4화2, 단지형 고급빌라",4/2개,남향(거실 기준),-,,2023년 12월 15일 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),5세대,고/7층,-
25억,매매,공동주택,-,196.69㎡/183.84㎡(전용률93%),35만원,-,-/-,개별난방/도시가스,2454586453,"o주인직접o nice 서리풀공원, 내방역 도보5분 주거환경 최고",4/2개,남향(거실 기준),없음,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
22억,매매,공동주택,-,201.91㎡/188.72㎡(전용률93%),35만원,-,-/-,개별난방/도시가스,2454586882,o주인직접o nice 내방역 역세권 남향 전용 57. 방4.화2,4/2개,남향(거실 기준),없음,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),5세대,고/7층,계단식
27억,매매,공동주택,-,198.06㎡/185.12㎡(전용률93%),35만원,-,-/-,개별난방/도시가스,2454586692,o주인직접o nice 신동광단지 멋스럽게 리모델링된 고급빌라,4/2개,남향(거실 기준),없음,,즉시입주 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
13억,전세,공동주택,-,196.69㎡/183.84㎡(전용률93%),35만원,정액관리비,-,개별난방/도시가스,2453237756,소유주직접 남향 4베이 깨끗한 세대 전세 입니다.,4/2개,남향(거실 기준),-,,2025년 01월 중순 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
13억,전세,공동주택,-,196.69㎡/183.84㎡(전용률93%),35만원,정액관리비,-,개별난방/도시가스,2452934863,-,4/2개,남향(거실 기준),-,,2025년 01월 중순 협의가능,방배비젼21빌라트 1동,서울시 서초구 방배동 849-2,32대(세대당 2.28대),1세대,고/7층,계단식
